FK_DateID;FK_Product;FK_Customer;DD_OrderID;ShipMode;total_cost;items_number
2092;4478;690;CA-2017-101161;Standard Class;279.67;5
2092;5060;690;CA-2017-101161;Standard Class;279.67;5
2092;6277;690;CA-2017-101161;Standard Class;279.67;5
2092;2407;690;CA-2017-101161;Standard Class;279.67;5
2330;1192;4344;CA-2017-101168;Standard Class;21.12;1
1493;6382;2056;CA-2017-101189;Standard Class;93.02;1
1645;2584;3172;CA-2017-101329;Standard Class;35.01;2
1645;2241;3172;CA-2017-101329;Standard Class;35.01;2
2177;5957;888;CA-2017-101336;Standard Class;279.81;4
2177;6392;888;CA-2017-101336;Standard Class;279.81;4
2177;2645;888;CA-2017-101336;Standard Class;279.81;4
2177;6314;888;CA-2017-101336;Standard Class;279.81;4
1850;6323;3743;CA-2017-101343;Standard Class;77.88;1
1838;6880;3914;CA-2017-101378;Same Day;29.00;1
2045;2755;2482;CA-2017-101385;Standard Class;16.56;1
1523;4004;1507;CA-2017-101448;Second Class;56.82;1
1818;2710;2592;CA-2017-101469;Standard Class;7.70;1
1659;5085;940;CA-2017-101525;Second Class;140.52;3
1659;5637;940;CA-2017-101525;Second Class;140.52;3
1659;2259;940;CA-2017-101525;Second Class;140.52;3
2307;3142;1836;CA-2017-101546;Standard Class;1793.98;1
1526;4413;3972;CA-2017-101623;Standard Class;36.48;1
1513;4700;888;CA-2017-101630;Second Class;34.38;2
1513;6501;888;CA-2017-101630;Second Class;34.38;2
2325;871;4073;CA-2017-101651;Standard Class;83.72;2
2325;4134;4073;CA-2017-101651;Standard Class;83.72;2
2068;5752;1103;CA-2017-101672;Standard Class;1027.67;4
2068;618;1103;CA-2017-101672;Standard Class;1027.67;4
2068;4583;1103;CA-2017-101672;Standard Class;1027.67;4
2068;5208;1103;CA-2017-101672;Standard Class;1027.67;4
1798;313;2775;CA-2017-101693;Second Class;117.95;2
1798;1318;2775;CA-2017-101693;Second Class;117.95;2
2036;3861;981;CA-2017-101742;Second Class;10.52;1
1721;1073;641;CA-2017-101791;Standard Class;1328.12;3
1721;6072;641;CA-2017-101791;Standard Class;1328.12;3
1721;1204;641;CA-2017-101791;Standard Class;1328.12;3
1453;2663;1445;CA-2017-101938;Standard Class;34.58;1
1839;7865;558;CA-2017-101966;Second Class;419.94;1
1927;2974;3951;CA-2017-101980;First Class;448.79;3
1927;3900;3951;CA-2017-101980;First Class;448.79;3
1927;3639;3951;CA-2017-101980;First Class;448.79;3
1797;7504;1980;CA-2017-101987;Standard Class;440.91;1
2270;1615;3620;CA-2017-102092;First Class;1056.86;1
1803;6637;4750;CA-2017-102127;Standard Class;198.67;3
1803;6827;4750;CA-2017-102127;Standard Class;198.67;3
1803;1326;4750;CA-2017-102127;Standard Class;198.67;3
1558;1276;4293;CA-2017-102134;Standard Class;16.74;1
2001;7218;2202;CA-2017-102162;Standard Class;1611.01;2
2001;4143;2202;CA-2017-102162;Standard Class;1611.01;2
1523;2136;1278;CA-2017-102456;First Class;170.88;1
1867;2760;2213;CA-2017-102498;First Class;73.20;1
1851;2365;3423;CA-2017-102561;Standard Class;313.84;3
1851;6058;3423;CA-2017-102561;Standard Class;313.84;3
1851;5800;3423;CA-2017-102561;Standard Class;313.84;3
2335;4299;3853;CA-2017-102596;First Class;17.18;1
2289;2791;2081;CA-2017-102792;Standard Class;9.84;1
1816;4898;1462;CA-2017-102813;First Class;569.90;2
1816;277;1462;CA-2017-102813;First Class;569.90;2
2025;2981;4134;CA-2017-102932;Second Class;53.37;2
2025;6456;4134;CA-2017-102932;Second Class;53.37;2
1984;50;3205;CA-2017-102981;Second Class;754.21;2
1984;7163;3205;CA-2017-102981;Second Class;754.21;2
1872;4692;2604;CA-2017-103037;Standard Class;15.71;1
1822;776;3778;CA-2017-103107;Same Day;274.85;3
1822;7490;3778;CA-2017-103107;Same Day;274.85;3
1822;7752;3778;CA-2017-103107;Same Day;274.85;3
2169;2607;4133;CA-2017-103128;Standard Class;14.11;1
1750;5645;1736;CA-2017-103163;Standard Class;9.51;2
1750;3615;1736;CA-2017-103163;Standard Class;9.51;2
2314;3883;2745;CA-2017-103359;Standard Class;25.58;1
2195;6943;3566;CA-2017-103464;Standard Class;595.00;1
1992;2596;2842;CA-2017-103709;Standard Class;310.86;3
1992;6013;2842;CA-2017-103709;Standard Class;310.86;3
1992;5752;2842;CA-2017-103709;Standard Class;310.86;3
1762;7922;4113;CA-2017-103730;First Class;487.50;5
1762;3767;4113;CA-2017-103730;First Class;487.50;5
1762;5950;4113;CA-2017-103730;First Class;487.50;5
1762;1071;4113;CA-2017-103730;First Class;487.50;5
1762;4147;4113;CA-2017-103730;First Class;487.50;5
1837;7378;2613;CA-2017-103891;Standard Class;95.76;1
2068;988;4616;CA-2017-103919;Standard Class;38.08;1
1593;4401;381;CA-2017-103947;Standard Class;61.70;2
1593;1979;381;CA-2017-103947;Standard Class;61.70;2
1531;6948;1;CA-2017-103982;Standard Class;4406.07;4
1531;6447;1;CA-2017-103982;Standard Class;4406.07;4
1531;4333;1;CA-2017-103982;Standard Class;4406.07;4
1531;7458;1;CA-2017-103982;Standard Class;4406.07;4
1888;4153;118;CA-2017-104150;Second Class;248.82;2
1888;7166;118;CA-2017-104150;Second Class;248.82;2
1872;1773;3283;CA-2017-104157;Standard Class;2503.47;3
1872;5858;3283;CA-2017-104157;Standard Class;2503.47;3
1872;5761;3283;CA-2017-104157;Standard Class;2503.47;3
2233;1515;1935;CA-2017-104276;Standard Class;447.78;2
2233;7645;1935;CA-2017-104276;Standard Class;447.78;2
1661;6262;313;CA-2017-104311;Standard Class;36.64;3
1661;4501;313;CA-2017-104311;Standard Class;36.64;3
1661;5858;313;CA-2017-104311;Standard Class;36.64;3
1763;4812;1462;CA-2017-104633;Standard Class;198.84;2
1763;5779;1462;CA-2017-104633;Standard Class;198.84;2
2245;2305;1719;CA-2017-104689;Standard Class;23.04;1
1610;4143;1575;CA-2017-104969;Standard Class;129.97;2
1610;3873;1575;CA-2017-104969;Standard Class;129.97;2
1819;4788;1727;CA-2017-104983;Same Day;123.92;1
2235;3289;4244;CA-2017-105018;Standard Class;7.16;1
2328;294;2145;CA-2017-105081;Standard Class;2445.60;2
2328;1539;2145;CA-2017-105081;Standard Class;2445.60;2
1448;3912;576;CA-2017-105207;Standard Class;1604.73;2
1448;1501;576;CA-2017-105207;Standard Class;1604.73;2
1700;7545;2295;CA-2017-105256;Same Day;1363.96;1
1894;2504;2829;CA-2017-105263;Standard Class;38.34;1
2257;2885;2829;CA-2017-105277;Standard Class;15.52;1
2219;4344;3052;CA-2017-105284;Standard Class;4.41;1
2134;4396;4327;CA-2017-105291;Standard Class;3.62;1
2249;3083;3710;CA-2017-105354;Standard Class;115.84;1
1908;5837;3466;CA-2017-105459;Second Class;1800.16;2
1908;1528;3466;CA-2017-105459;Second Class;1800.16;2
1629;6549;558;CA-2017-105473;Second Class;28.80;1
2165;6157;3545;CA-2017-105494;First Class;225.82;2
2165;3633;3545;CA-2017-105494;First Class;225.82;2
1941;5566;3887;CA-2017-105585;First Class;165.13;2
1941;4382;3887;CA-2017-105585;First Class;165.13;2
1669;5003;3778;CA-2017-105662;Standard Class;270.72;2
1669;7490;3778;CA-2017-105662;Standard Class;270.72;2
2008;5193;108;CA-2017-105732;Standard Class;2374.73;10
2008;5329;108;CA-2017-105732;Standard Class;2374.73;10
2008;6587;108;CA-2017-105732;Standard Class;2374.73;10
2008;7591;108;CA-2017-105732;Standard Class;2374.73;10
2008;1901;108;CA-2017-105732;Standard Class;2374.73;10
2008;5873;108;CA-2017-105732;Standard Class;2374.73;10
2008;6400;108;CA-2017-105732;Standard Class;2374.73;10
2008;1260;108;CA-2017-105732;Standard Class;2374.73;10
2008;8054;108;CA-2017-105732;Standard Class;2374.73;10
2008;4721;108;CA-2017-105732;Standard Class;2374.73;10
2343;247;423;CA-2017-105746;First Class;170.78;1
2106;786;2765;CA-2017-105753;Standard Class;61.10;1
1783;4849;2531;CA-2017-105760;First Class;17.12;1
1510;373;2202;CA-2017-105781;Standard Class;416.61;2
1510;7052;2202;CA-2017-105781;Standard Class;416.61;2
2284;7720;2360;CA-2017-105816;Standard Class;1045.21;2
2284;4277;2360;CA-2017-105816;Standard Class;1045.21;2
2017;2520;635;CA-2017-105900;Standard Class;33.40;1
2188;7071;4123;CA-2017-105963;Standard Class;99.39;1
2020;3978;1996;CA-2017-106075;Standard Class;4.61;1
2059;111;1865;CA-2017-106243;Standard Class;523.92;1
1965;509;538;CA-2017-106278;Second Class;281.91;2
1965;4219;538;CA-2017-106278;Second Class;281.91;2
1538;3703;3566;CA-2017-106306;Same Day;9.70;1
2103;2463;2793;CA-2017-106341;First Class;7.15;1
1567;68;664;CA-2017-106383;Second Class;72.29;1
1827;5552;3124;CA-2017-106397;Standard Class;58.94;2
1827;2771;3124;CA-2017-106397;Standard Class;58.94;2
1512;5148;1881;CA-2017-106460;Second Class;70.88;1
1673;5460;901;CA-2017-106530;Same Day;1110.34;5
1673;5923;901;CA-2017-106530;Same Day;1110.34;5
1673;6151;901;CA-2017-106530;Same Day;1110.34;5
1673;6749;901;CA-2017-106530;Same Day;1110.34;5
1673;5731;901;CA-2017-106530;Same Day;1110.34;5
1468;6718;1302;CA-2017-106558;Standard Class;316.00;1
2055;2497;1314;CA-2017-106621;Second Class;10.49;1
2034;4623;1429;CA-2017-106656;First Class;22.98;2
2034;4113;1429;CA-2017-106656;First Class;22.98;2
1498;6984;714;CA-2017-106894;Same Day;107.83;2
1498;4503;714;CA-2017-106894;Same Day;107.83;2
2228;2259;1775;CA-2017-106915;Standard Class;17.85;1
1966;1569;2145;CA-2017-106950;Standard Class;1854.24;6
1966;1793;2145;CA-2017-106950;Standard Class;1854.24;6
1966;3589;2145;CA-2017-106950;Standard Class;1854.24;6
1966;2641;2145;CA-2017-106950;Standard Class;1854.24;6
1966;6831;2145;CA-2017-106950;Standard Class;1854.24;6
1966;2811;2145;CA-2017-106950;Standard Class;1854.24;6
2226;2744;3245;CA-2017-107104;Standard Class;4104.17;4
2226;71;3245;CA-2017-107104;Standard Class;4104.17;4
2226;1787;3245;CA-2017-107104;Standard Class;4104.17;4
2226;1167;3245;CA-2017-107104;Standard Class;4104.17;4
1777;700;2745;CA-2017-107146;First Class;749.48;2
1777;1089;2745;CA-2017-107146;First Class;749.48;2
1706;7254;2757;CA-2017-107202;Standard Class;2396.40;1
1769;2365;3705;CA-2017-107216;First Class;53.70;4
1769;6698;3705;CA-2017-107216;First Class;53.70;4
1769;770;3705;CA-2017-107216;First Class;53.70;4
1769;2482;3705;CA-2017-107216;First Class;53.70;4
1900;2140;709;CA-2017-107328;Standard Class;1016.18;3
1900;3382;709;CA-2017-107328;Standard Class;1016.18;3
1900;1591;709;CA-2017-107328;Standard Class;1016.18;3
1750;4385;3991;CA-2017-107475;Standard Class;9.64;1
1575;6698;3795;CA-2017-107615;First Class;58.58;1
1874;2939;3518;CA-2017-107783;First Class;1556.69;3
1874;181;3518;CA-2017-107783;First Class;1556.69;3
1874;2123;3518;CA-2017-107783;First Class;1556.69;3
2204;8013;1562;CA-2017-107790;Standard Class;151.19;1
2057;7619;1670;CA-2017-108056;Standard Class;859.20;1
1511;1286;1895;CA-2017-108105;Standard Class;323.88;2
1511;3422;1895;CA-2017-108105;Standard Class;323.88;2
2223;6686;1058;CA-2017-108196;Standard Class;5016.54;3
2223;2939;1058;CA-2017-108196;Standard Class;5016.54;3
2223;7255;1058;CA-2017-108196;Standard Class;5016.54;3
1729;7696;350;CA-2017-108210;Same Day;303.92;2
1729;6602;350;CA-2017-108210;Same Day;303.92;2
1686;7071;4570;CA-2017-108224;Same Day;185.52;1
1745;5580;4061;CA-2017-108350;Second Class;105.52;1
2309;3323;583;CA-2017-108364;Standard Class;1.80;1
2260;6239;2213;CA-2017-108434;Second Class;465.18;1
1702;3846;1127;CA-2017-108567;Standard Class;2.69;1
1787;4988;1462;CA-2017-108581;Standard Class;106.33;2
1787;6709;1462;CA-2017-108581;Standard Class;106.33;2
2057;6640;2295;CA-2017-108616;Standard Class;298.83;3
2057;2305;2295;CA-2017-108616;Standard Class;298.83;3
2057;3308;2295;CA-2017-108616;Standard Class;298.83;3
2193;3444;455;CA-2017-108630;Same Day;61.12;1
2058;2915;4233;CA-2017-108644;First Class;1.96;1
1633;132;2365;CA-2017-108735;Standard Class;257.49;1
1989;7467;2512;CA-2017-108868;Standard Class;130.32;2
1989;2436;2512;CA-2017-108868;Standard Class;130.32;2
2041;1136;913;CA-2017-108875;Standard Class;532.49;2
2041;6042;913;CA-2017-108875;Standard Class;532.49;2
1457;7779;2715;CA-2017-108882;Standard Class;727.87;2
1457;6640;2715;CA-2017-108882;Standard Class;727.87;2
1545;6013;3104;CA-2017-108959;Second Class;104.69;1
1988;210;138;CA-2017-108987;Second Class;2620.93;4
1988;5975;138;CA-2017-108987;Second Class;2620.93;4
1988;6108;138;CA-2017-108987;Second Class;2620.93;4
1988;6608;138;CA-2017-108987;Second Class;2620.93;4
1644;6197;4690;CA-2017-109057;Standard Class;23.95;1
1679;4200;2482;CA-2017-109176;Standard Class;88.70;2
1679;2446;2482;CA-2017-109176;Standard Class;88.70;2
1501;7767;849;CA-2017-109344;Second Class;1127.97;1
2144;5722;4783;CA-2017-109365;Standard Class;561.73;7
2144;4881;4783;CA-2017-109365;Standard Class;561.73;7
2144;4338;4783;CA-2017-109365;Standard Class;561.73;7
2144;3347;4783;CA-2017-109365;Standard Class;561.73;7
2144;5147;4783;CA-2017-109365;Standard Class;561.73;7
2144;3785;4783;CA-2017-109365;Standard Class;561.73;7
2144;2055;4783;CA-2017-109365;Standard Class;561.73;7
1661;521;3473;CA-2017-109400;Standard Class;366.74;1
1475;2880;1947;CA-2017-109407;Second Class;31.36;1
1615;2177;3726;CA-2017-109652;Standard Class;13.56;1
1639;6519;2658;CA-2017-109666;Standard Class;633.04;7
1639;2764;2658;CA-2017-109666;Standard Class;633.04;7
1639;8041;2658;CA-2017-109666;Standard Class;633.04;7
1639;2714;2658;CA-2017-109666;Standard Class;633.04;7
1639;6487;2658;CA-2017-109666;Standard Class;633.04;7
1639;2862;2658;CA-2017-109666;Standard Class;633.04;7
1639;5985;2658;CA-2017-109666;Standard Class;633.04;7
2260;5830;4602;CA-2017-109722;Second Class;1284.80;2
2260;7433;4602;CA-2017-109722;Second Class;1284.80;2
2033;7945;4197;CA-2017-109743;Standard Class;104.71;2
2033;2667;4197;CA-2017-109743;Standard Class;104.71;2
2016;2800;2452;CA-2017-109806;Standard Class;100.16;3
2016;7952;2452;CA-2017-109806;Standard Class;100.16;3
2016;4834;2452;CA-2017-109806;Standard Class;100.16;3
2203;3646;122;CA-2017-109820;First Class;32.75;3
2203;4995;122;CA-2017-109820;First Class;32.75;3
2203;2930;122;CA-2017-109820;First Class;32.75;3
2330;693;2900;CA-2017-109827;Standard Class;499.30;5
2330;1626;2900;CA-2017-109827;Standard Class;499.30;5
2330;7330;2900;CA-2017-109827;Standard Class;499.30;5
2330;6851;2900;CA-2017-109827;Standard Class;499.30;5
2330;7112;2900;CA-2017-109827;Standard Class;499.30;5
1645;1585;4595;CA-2017-109869;Standard Class;1588.32;5
1645;2902;4595;CA-2017-109869;Standard Class;1588.32;5
1645;740;4595;CA-2017-109869;Standard Class;1588.32;5
1645;6544;4595;CA-2017-109869;Standard Class;1588.32;5
1645;2012;4595;CA-2017-109869;Standard Class;1588.32;5
1684;2384;4731;CA-2017-109911;Standard Class;10.96;1
2158;6308;2041;CA-2017-109925;Second Class;84.84;1
1841;747;3765;CA-2017-109953;Standard Class;292.79;3
1841;7952;3765;CA-2017-109953;Standard Class;292.79;3
1841;2055;3765;CA-2017-109953;Standard Class;292.79;3
1990;1183;4620;CA-2017-110009;Standard Class;74.00;2
1990;5397;4620;CA-2017-110009;Standard Class;74.00;2
1993;3044;4661;CA-2017-110023;First Class;14.62;1
1809;7495;3887;CA-2017-110044;Second Class;359.97;1
2019;7495;404;CA-2017-110086;Standard Class;239.98;1
1891;4570;3156;CA-2017-110254;Standard Class;158.81;4
1891;962;3156;CA-2017-110254;Standard Class;158.81;4
1891;6533;3156;CA-2017-110254;Standard Class;158.81;4
1891;4705;3156;CA-2017-110254;Standard Class;158.81;4
1979;1444;2105;CA-2017-110366;Second Class;82.80;1
1505;3600;2455;CA-2017-110492;First Class;1366.04;2
1505;6347;2455;CA-2017-110492;First Class;1366.04;2
1604;7223;4794;CA-2017-110499;First Class;1199.97;1
2034;6582;917;CA-2017-110730;Second Class;13.68;1
2204;4382;3500;CA-2017-110772;Second Class;380.54;4
2204;203;3500;CA-2017-110772;Second Class;380.54;4
2204;6818;3500;CA-2017-110772;Second Class;380.54;4
2204;4729;3500;CA-2017-110772;Second Class;380.54;4
1536;1512;2737;CA-2017-110898;Standard Class;309.08;4
1536;1286;2737;CA-2017-110898;Standard Class;309.08;4
1536;3989;2737;CA-2017-110898;Standard Class;309.08;4
1536;1927;2737;CA-2017-110898;Standard Class;309.08;4
2328;1652;1110;CA-2017-110975;Standard Class;1179.82;2
2328;558;1110;CA-2017-110975;Standard Class;1179.82;2
1741;2162;861;CA-2017-110982;First Class;79.79;2
1741;3004;861;CA-2017-110982;First Class;79.79;2
1471;4408;3578;CA-2017-111010;Standard Class;7.56;1
1871;4305;2726;CA-2017-111115;Second Class;21.48;1
2199;1935;4687;CA-2017-111143;First Class;54.96;1
1590;6474;1764;CA-2017-111213;Standard Class;1384.92;3
1590;3846;1764;CA-2017-111213;Standard Class;1384.92;3
1590;247;1764;CA-2017-111213;Standard Class;1384.92;3
1525;2380;2737;CA-2017-111283;Standard Class;111.10;1
1864;7963;2033;CA-2017-111318;First Class;115.13;1
2019;4606;3635;CA-2017-111409;Standard Class;3.00;1
2016;3332;2912;CA-2017-111416;Standard Class;232.40;1
2108;7127;928;CA-2017-111493;First Class;98.16;1
2337;4591;2477;CA-2017-111605;Standard Class;2.61;1
1776;602;4456;CA-2017-111682;First Class;655.09;7
1776;2412;4456;CA-2017-111682;First Class;655.09;7
1776;5107;4456;CA-2017-111682;First Class;655.09;7
1776;4930;4456;CA-2017-111682;First Class;655.09;7
1776;3150;4456;CA-2017-111682;First Class;655.09;7
1776;5899;4456;CA-2017-111682;First Class;655.09;7
1776;6847;4456;CA-2017-111682;First Class;655.09;7
1674;5429;4504;CA-2017-111696;First Class;17.94;1
2060;7071;1959;CA-2017-111794;Same Day;107.86;2
2060;4873;1959;CA-2017-111794;Same Day;107.86;2
1890;7693;2757;CA-2017-111913;Second Class;335.12;3
1890;2915;2757;CA-2017-111913;Second Class;335.12;3
1890;3606;2757;CA-2017-111913;Second Class;335.12;3
2326;3162;429;CA-2017-111941;Second Class;33.56;1
1539;7808;429;CA-2017-111976;Standard Class;114.56;2
1539;4442;429;CA-2017-111976;Standard Class;114.56;2
1881;3408;2865;CA-2017-112025;Standard Class;9.26;1
2258;4997;2689;CA-2017-112060;Standard Class;104.85;1
1619;1714;423;CA-2017-112102;Standard Class;448.81;3
1619;4762;423;CA-2017-112102;Standard Class;448.81;3
1619;4147;423;CA-2017-112102;Standard Class;448.81;3
1830;3217;2145;CA-2017-112109;Standard Class;725.07;4
1830;638;2145;CA-2017-112109;Standard Class;725.07;4
1830;3359;2145;CA-2017-112109;Standard Class;725.07;4
1830;6078;2145;CA-2017-112109;Standard Class;725.07;4
1531;5265;525;CA-2017-112123;Standard Class;1094.25;3
1531;7567;525;CA-2017-112123;Standard Class;1094.25;3
1531;3052;525;CA-2017-112123;Standard Class;1094.25;3
1866;2436;861;CA-2017-112256;Standard Class;203.64;5
1866;6480;861;CA-2017-112256;Standard Class;203.64;5
1866;5718;861;CA-2017-112256;Standard Class;203.64;5
1866;2317;861;CA-2017-112256;Standard Class;203.64;5
1866;3912;861;CA-2017-112256;Standard Class;203.64;5
1998;7875;4104;CA-2017-112277;Standard Class;519.68;1
2112;5213;3440;CA-2017-112340;Standard Class;22.92;1
1677;7557;2945;CA-2017-112382;Standard Class;19.13;1
2132;1927;2376;CA-2017-112389;Standard Class;52.41;2
2132;5873;2376;CA-2017-112389;Standard Class;52.41;2
2340;6529;1754;CA-2017-112578;Standard Class;41.99;2
2340;6356;1754;CA-2017-112578;Standard Class;41.99;2
1880;2101;3999;CA-2017-112585;First Class;715.64;1
1622;6005;2689;CA-2017-112669;Same Day;976.51;2
1622;623;2689;CA-2017-112669;Same Day;976.51;2
1668;5642;3588;CA-2017-112676;First Class;14.35;1
2303;2025;183;CA-2017-112697;Second Class;1410.06;3
2303;2996;183;CA-2017-112697;Second Class;1410.06;3
2303;6465;183;CA-2017-112697;Second Class;1410.06;3
1967;6783;3853;CA-2017-112739;Second Class;168.16;2
1967;3100;3853;CA-2017-112739;Second Class;168.16;2
1994;3978;350;CA-2017-112893;Second Class;55.36;1
1506;5672;3853;CA-2017-112942;Standard Class;146.82;1
1643;1322;1604;CA-2017-113061;Standard Class;86.62;1
2005;1150;2972;CA-2017-113082;Standard Class;40.48;1
1964;6314;4441;CA-2017-113096;First Class;46.53;1
1922;4741;2425;CA-2017-113117;Standard Class;32.40;1
2202;2688;3461;CA-2017-113138;Standard Class;34.99;2
2202;2908;3461;CA-2017-113138;Standard Class;34.99;2
1716;6729;966;CA-2017-113236;Second Class;232.62;2
1716;5881;966;CA-2017-113236;Second Class;232.62;2
1756;5552;3518;CA-2017-113243;Standard Class;1388.78;3
1756;4521;3518;CA-2017-113243;Standard Class;1388.78;3
1756;1737;3518;CA-2017-113243;Standard Class;1388.78;3
1565;2086;1114;CA-2017-113292;Second Class;871.80;1
2221;685;3093;CA-2017-113341;Standard Class;194.35;1
2089;2355;1645;CA-2017-113390;Standard Class;33.06;2
2089;2579;1645;CA-2017-113390;Standard Class;33.06;2
2207;91;2307;CA-2017-113425;Same Day;113.56;1
1988;3308;4735;CA-2017-113516;Second Class;100.16;2
1988;3397;4735;CA-2017-113516;Second Class;100.16;2
1924;3204;3391;CA-2017-113551;First Class;85.90;2
1924;5761;3391;CA-2017-113551;First Class;85.90;2
2293;2869;4209;CA-2017-113600;Second Class;2.21;1
2093;7958;3710;CA-2017-113607;Standard Class;1203.89;2
2093;5243;3710;CA-2017-113607;Standard Class;1203.89;2
2245;7928;2155;CA-2017-113621;Standard Class;352.47;2
2245;334;2155;CA-2017-113621;Standard Class;352.47;2
1474;845;741;CA-2017-113656;Standard Class;59.99;1
